"","lat","lng","screen_name","tweet_count","user_img"
"103","-20.9175738","142.7027956","RunningTheDog","3222","https://pbs.twimg.com/profile_images/649345547648696320/Ar_HoF0J.jpg"
"104","32.068424","34.824785","geneticcounseIL","3228","https://pbs.twimg.com/profile_images/493415624752656388/ZKYrh3rO.png"
"105","51.919438","19.145136","bemycuddlebuddy","2935","https://pbs.twimg.com/profile_images/589355680588505088/APUGgHe2.jpg"
"106","52.586973","-2.12882","nickfl7000","3119","https://pbs.twimg.com/profile_images/480465639753388035/Z5WKcEf8.jpeg"
"107","-14.235004","-51.92528","UmaAnaMia","3176","https://pbs.twimg.com/profile_images/635507658984919040/fiULbN85.jpg"
"108","44.6652059","-63.5677427","DebiNoye","3206","https://pbs.twimg.com/profile_images/777450479311790080/vAK2GFlC.jpg"
"109","30.267153","-97.7430608","KelseyNic","3229","https://pbs.twimg.com/profile_images/818750218/22638_266108787407_694817407_3527186_6610801_n.jpg"
"110","43.653226","-79.3831843","MCho31","3037","https://pbs.twimg.com/profile_images/1436523906/Cropped_High_Glove_Save.png"
"111","4.210484","101.975766","worthlessxme_","3194","https://pbs.twimg.com/profile_images/707193442196041728/YaWFtGrf.jpg"
"112","40.789142","-73.13496099999999","MrSocialPhobia","3187","https://pbs.twimg.com/profile_images/800453115963174913/6KVUYW0Z.jpg"
"113","51.454513","-2.58791","SarahtheRedrup","3179","https://pbs.twimg.com/profile_images/846746342579941376/vjsntEvJ.jpg"
"114","51.165691","10.451526","5secsofirwxn","3115","https://pbs.twimg.com/profile_images/522819174583001089/eCtR-Xf4.jpeg"
"115","60.12816100000001","18.643501","KarinTegeman","3198","https://pbs.twimg.com/profile_images/843840169010761728/7kYKgtsd.jpg"
"116","51.5073509","-0.1277583","Your_Bones","2890","https://pbs.twimg.com/profile_images/3077263702/bb5cc14d752d91313746e44fa38bf433.jpeg"
"117","41.8781136","-87.6297982","From_Fat_2_Fit","3182","https://pbs.twimg.com/profile_images/719004647697096704/09MOs4Nj.jpg"
"118","53.48752349999999","-2.2901264","BipolarTweets","3222","https://pbs.twimg.com/profile_images/430001521817030656/pnSKSq02.jpeg"
"119","29.7604267","-95.3698028","fukdgilinsky","3068","https://pbs.twimg.com/profile_images/627688295820951553/NknIZ2eP.jpg"
"120","40.3510742","-74.65580840000001","CarolKivler","3244","https://pbs.twimg.com/profile_images/3206694605/984599cbf63848a44fd9c9942f6b3247.jpeg"
"121","37.09024","-95.712891","CimmerianInk","3229","https://pbs.twimg.com/profile_images/500793364548042752/FvW1oPJf.jpeg"
"122","51.5073509","-0.1277583","Mindfulmind","3198","https://pbs.twimg.com/profile_images/831853611391000577/o2nHqsA8.jpg"
"123","37.9642529","-91.8318334","pattybluebird","3193","https://pbs.twimg.com/profile_images/689236751806676992/6Xyy9JY8.jpg"
"124","33.9172357","-118.0120086","bterril17","3154","https://pbs.twimg.com/profile_images/484440088214917121/1VD0xvRB.jpeg"
"125","42.7294758","-82.8013107","Wersackas32","3123","https://pbs.twimg.com/profile_images/847620241257488390/pKynPA9r.jpg"
"126","38.5815719","-121.4943996","just_chels","3212","https://pbs.twimg.com/profile_images/631282282402201600/SOWwOMxp.jpg"
"127","46.23824","-63.13107040000001","_Believe_In_Me","3136","https://pbs.twimg.com/profile_images/2477007565/sz2nY03u"
"128","37.5407246","-77.4360481","aprilmaywilson","3153","https://pbs.twimg.com/profile_images/819622297896108032/PxT2Nyxx.jpg"
